organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-08 07:30:00,879645,1SPT,852869,t,WIWA,Wilson's Warbler,CARDELLINA PUSILLA,Aves,16.65,299.92,1.58,3.35kHz,6.80kHz,3675365,3,Song,1,,f,1,Dominic Cormier,1388,,f,-47.85,-55.02,2,-0.001433,-0.013214,0.008575,-37.58,-62.94,-69.84,3,0,-0.002502,0.00235,-52.03,-50.27,-51.88,2,-0.002388,-0.00882,0.003571,-41.09,-65.33,-69.87,3,0,-0.002014,0.001923,-53.92,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852869,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/548ea1b3-e236-44de-9e62-b128f86f848a/4a6da0c65d7e4f6db1361169cc459fe6.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/548ea1b3-e236-44de-9e62-b128f86f848a/1f7c244cc6d14a439d732883152e7a94.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-08 07:30:00,879645,1SPT,852869,t,TOWA,Townsend's Warbler,SETOPHAGA TOWNSENDI,Aves,29.09,299.92,1.60,2.99kHz,7.57kHz,3675366,4,Song,1,,f,2,Dominic Cormier,1388,,f,-52.87,-54.59,2,-0.001572,-0.008545,0.004333,-41.37,-63.53,-68.07,2,0,-0.004761,0.003784,-46.45,-50.62,-51.78,2,-0.002433,-0.007782,0.004242,-42.18,-61.61,-69.05,2,0,-0.002625,0.002533,-51.62,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852869,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/548ea1b3-e236-44de-9e62-b128f86f848a/7f707136f8ee4436b95542c165df1629.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/548ea1b3-e236-44de-9e62-b128f86f848a/e8429a5b30324bae89d1a4062aa62f42.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-08 07:30:00,879645,1SPT,852869,t,WIWA,Wilson's Warbler,CARDELLINA PUSILLA,Aves,32.16,299.92,1.34,2.83kHz,8.14kHz,3675367,4,Song,1,,f,2,Dominic Cormier,1388,,f,-50.58,-53.74,2,-0.001618,-0.015198,0.010315,-36.36,-53.72,-62.38,2,0,-0.01004,0.0112,-39.02,-49.45,-51.83,2,-0.002319,-0.016724,0.011108,-35.53,-52.79,-62.02,2,0,-0.013672,0.013885,-37.15,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852869,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/548ea1b3-e236-44de-9e62-b128f86f848a/b3c5e7059434451c984b43bbffc7ca53.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/548ea1b3-e236-44de-9e62-b128f86f848a/9676bd9c7f5b4e509464a6c4e5f9b86c.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-08 07:30:00,879645,1SPT,852869,t,PISI,Pine Siskin,SPINUS PINUS,Aves,39.85,299.92,0.54,2.52kHz,7.73kHz,3675368,1,Call,1,,f,2,Dominic Cormier,1388,,f,-52.8,-54.63,3,-0.001467,-0.006958,0.003876,-43.15,-58.13,-64.65,2,0,-0.004059,0.003815,-47.83,-49.91,-51.05,2,-0.002527,-0.007935,0.003845,-42.01,-56.66,-64.1,2,0,-0.004211,0.004059,-47.51,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852869,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/548ea1b3-e236-44de-9e62-b128f86f848a/524ef2d4b61348a4ae02b78f9003a802.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/548ea1b3-e236-44de-9e62-b128f86f848a/beefcba8895449b48263153236293e24.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-08 07:30:00,879645,1SPT,852869,t,WWCR,White-winged Crossbill,LOXIA LEUCOPTERA,Aves,101.68,299.92,0.74,2.83kHz,5.05kHz,3675379,1,Call,1,,f,2,Dominic Cormier,1388,,f,-53.21,-54.5,2,-0.001625,-0.006531,0.004028,-43.7,-67.58,-73.07,2,0,-0.001953,0.001923,-54.19,-50.18,-51.63,2,-0.002596,-0.006866,0.001892,-43.27,-63.39,-73.4,2,0,-0.002655,0.002563,-51.52,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852869,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/548ea1b3-e236-44de-9e62-b128f86f848a/799524159c094554828468ee379fa99d.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/548ea1b3-e236-44de-9e62-b128f86f848a/6b95a7d1e74942bd811ed6900075ef62.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-08 07:30:00,879645,1SPT,852869,t,VATH,Varied Thrush,IXOREUS NAEVIUS,Aves,162.69,299.92,1.68,1.49kHz,3.76kHz,3675390,1,Song,1,,f,2,Dominic Cormier,1388,,f,-46.73,-55.22,2,-0.001355,-0.015198,0.011719,-36.36,-47.7,-69.77,2,0,-0.01355,0.014099,-37.02,-45.21,-51.36,2,-0.002529,-0.014496,0.00946,-36.78,-46.45,-69.78,2,0,-0.011902,0.011902,-38.49,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852869,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/548ea1b3-e236-44de-9e62-b128f86f848a/93fcc88657c542a4913ef8d1c21cc438.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/548ea1b3-e236-44de-9e62-b128f86f848a/30ff89ac28a74d6aa8caa85a5831634e.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-09 04:30:00,879638,1SPT,852862,t,GCKI,Golden-crowned Kinglet,REGULUS SATRAPA,Aves,0.04,299.92,1.60,5.72kHz,8.39kHz,3884978,1,Song,1,,f,1,Dominic Cormier,1388,,f,-43.83,-53.9,2,-0.000881,-0.024353,0.023438,-32.27,-46.25,-60.45,2,0,-0.020172,0.019348,-33.9,-46.46,-50.34,2,-0.002821,-0.017883,0.010681,-34.95,-53.8,-64.4,2,0,-0.006989,0.007141,-42.92,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852862,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/9527ac6f31594128a9e5774b00c66cb4.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/95cd93d6c5d243beae6e2b24a5e8d838.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-09 04:30:00,879638,1SPT,852862,t,VATH,Varied Thrush,IXOREUS NAEVIUS,Aves,0.49,299.92,1.68,2.21kHz,4.17kHz,3884983,1,Song,1,,f,2,Dominic Cormier,1388,,f,-40.88,-53.9,2,-0.000879,-0.037994,0.037201,-28.41,-56.21,-70.95,2,0,-0.006104,0.005829,-44.29,-44.13,-50.18,2,-0.002843,-0.027588,0.024109,-31.19,-57.09,-72.25,2,0,-0.006348,0.0065,-43.74,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852862,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/253806ad4ccd46e4aee533a39621bd9f.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/c6efc9b68419482eaf99f032f5d752db.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-09 04:30:00,879638,1SPT,852862,t,WIWA,Wilson's Warbler,CARDELLINA PUSILLA,Aves,1.04,299.92,1.55,3.04kHz,7.57kHz,3884977,1,Song,1,,f,1,Dominic Cormier,1388,,f,-40.58,-53.91,2,-0.000888,-0.043762,0.04303,-27.18,-40.71,-57.43,2,0,-0.044556,0.042297,-27.02,-44.1,-49.51,2,-0.002862,-0.027588,0.024109,-31.19,-45.23,-60.03,2,0,-0.026001,0.025635,-31.7,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852862,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/6989ee8ddf29484b89dc05b2e4cdbddf.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/082f81bd0c81475bbbd107048ea4a2bb.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-09 04:30:00,879638,1SPT,852862,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,1.70,299.92,1.76,0.67kHz,6.13kHz,3884981,1,Song,2,,f,1,Dominic Cormier,1388,,f,-40.58,-56.67,2,-0.000874,-0.043762,0.04303,-27.18,-42.28,-62.41,2,0,-0.029999,0.029846,-30.46,-44.1,-50.65,2,-0.002814,-0.027588,0.024109,-31.19,-45.9,-62.8,2,0,-0.022522,0.021698,-32.95,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852862,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/b29f4385b43647db957d4b605ab8ba6a.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/c9cb6217ddda477b905f46fad1e82869.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-09 04:30:00,879638,1SPT,852862,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,3.81,299.92,1.59,1.29kHz,5.30kHz,3884979,1,Song,1,,f,1,Dominic Cormier,1388,,f,-51.69,-57.01,2,-0.000799,-0.009216,0.006836,-40.71,-53.2,-64.54,3,0,-0.00528,0.005371,-45.4,-49.95,-50.97,2,-0.002725,-0.007965,0.004883,-41.98,-57.98,-65.09,2,0,-0.003845,0.003723,-48.3,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852862,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/3d1ca9eefe5b45e6b528b1b3eae8d384.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/7012ad27f7bb43be94f44d983083bb55.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-09 04:30:00,879638,1SPT,852862,t,TOWA,Townsend's Warbler,SETOPHAGA TOWNSENDI,Aves,4.09,299.92,1.46,3.55kHz,7.57kHz,3884985,1,Song,1,,f,2,Dominic Cormier,1388,,f,-51.69,-57.03,2,-0.000827,-0.009216,0.010101,-39.91,-60.26,-66.52,2,0,-0.008728,0.007965,-41.18,-49.95,-51.18,2,-0.0027,-0.007965,0.004883,-41.98,-57.71,-66.51,2,0,-0.004028,0.003998,-47.9,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852862,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/594f383156f84019b34d2fe288862232.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/08f34f5661d64248bcc707cf17e3bb93.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-09 04:30:00,879638,1SPT,852862,t,TOWA,Townsend's Warbler,SETOPHAGA TOWNSENDI,Aves,5.35,299.92,1.78,3.45kHz,6.23kHz,3884987,2,Song,1,,f,2,Dominic Cormier,1388,,f,-53.25,-56.97,2,-0.000823,-0.009033,0.010101,-39.91,-64.01,-69.02,2,0,-0.005554,0.005707,-44.87,-49.61,-51.38,2,-0.002633,-0.009338,0.00296,-40.59,-64.22,-69.9,3,0,-0.002136,0.002106,-53.41,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852862,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/9391fd3fb9944ebe93e53e883dda5268.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/1c14eee650b04b9ab82a2ef13879353e.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-09 04:30:00,879638,1SPT,852862,t,TOWA,Townsend's Warbler,SETOPHAGA TOWNSENDI,Aves,6.59,299.92,1.54,3.09kHz,6.28kHz,3884990,3,Song,1,,f,1,Dominic Cormier,1388,,f,-53.25,-57.98,3,-0.000713,-0.008392,0.006256,-41.52,-60.61,-68.67,2,0,-0.00296,0.003052,-50.31,-50.57,-51.5,2,-0.002565,-0.00827,0.002747,-41.65,-64.86,-70.11,2,0,-0.002045,0.002411,-52.36,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852862,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/9621d5b162f349d5a7bdbde722df81b6.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/6169a38ad6074b0ebff78301ab9ae0e4.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-09 04:30:00,879638,1SPT,852862,t,TOWA,Townsend's Warbler,SETOPHAGA TOWNSENDI,Aves,13.65,299.92,1.98,3.45kHz,7.36kHz,3885000,4,Song,1,,f,2,Dominic Cormier,1388,,f,-54.63,-57.33,2,-0.000764,-0.007111,0.005524,-42.96,-59.71,-66.38,2,0,-0.004486,0.004242,-46.96,-49.94,-51.42,2,-0.002533,-0.009918,0.005646,-40.07,-55.97,-67.07,2,0,-0.006744,0.006134,-43.42,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852862,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/9c15f3b3c14c43998b9725f391ed5c66.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/cc243a2f0ce8487fa25408ff1fb5f94b.flac
CWS-PAC,Boreal Monitoring - 2023 CORE,2188,148644-1-1,487246,2023-06-09 04:30:00,879638,1SPT,852862,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,14.40,299.92,0.30,1.49kHz,3.55kHz,3884993,2,Call,1,,f,1,Dominic Cormier,1388,,f,-55.93,-56.38,2,-0.000717,-0.005249,0.004761,-45.6,-70.03,-71.17,3,0,-0.001495,0.00174,-55.19,-50.15,-50.46,2,-0.002588,-0.008606,0.003418,-41.3,-71.04,-72.08,2,0,-0.001129,0.001099,-58.94,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=852862,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/f8c8af498c90471b9b8a60c19dc1d19b.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/e1f97f11-7a04-467b-8d3a-aeea694d9b60/12aa864bc36844f5bcfa0a404306350a.flac
