organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-05 05:00:00,513858,1SPT,476655,t,OCWA,Orange-crowned Warbler,LEIOTHLYPIS CELATA,Aves,64.95,299.91,1.48,3.45kHz,6.13kHz,2880500,1,Song,1,,f,1,Dominic Cormier,1388,,f,-48.58,-58.05,2,-0.000691,-0.013428,0.013611,-37.32,-54.92,-69.87,2,0,-0.004547,0.004578,-46.79,-43.76,-55.89,2,-0.001364,-0.022522,0.020264,-32.95,-55.24,-71.74,2,0,-0.003998,0.004211,-47.51,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476655,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/787adc7ca8874582a93fa921b5a5e335.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/d5d4300f9f3e45db8c086c2441d0f9ff.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-05 05:00:00,513858,1SPT,476655,t,UNWO,Unidentified Woodpecker,"",Aves,80.63,299.91,2.20,0.05kHz,1.39kHz,2880502,1,Non-vocal,1,,f,1,Dominic Cormier,1388,,f,-49.51,-57.98,2,-0.000717,-0.012604,0.013214,-37.58,-58.68,-62.43,5,0.000532,-0.003479,0.004059,-47.83,-44.05,-55.86,2,-0.001374,-0.021759,0.018921,-33.25,-56.7,-59.33,2,0.001019,-0.002319,0.004089,-47.77,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476655,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/6d53e11245f8425ca280c8f8329cca5b.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/69e6d88b704a426499274d8d4685fd74.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-05 05:00:00,513858,1SPT,476655,t,LISP,Lincoln's Sparrow,MELOSPIZA LINCOLNII,Aves,126.74,299.91,1.54,1.91kHz,5.97kHz,2880507,2,Song,1,,f,1,Dominic Cormier,1388,,f,-53.4,-57.72,2,-0.000734,-0.007416,0.006439,-42.6,-55.09,-64.93,2,0,-0.006287,0.006592,-43.62,-53.07,-56.1,2,-0.001383,-0.006714,0.003571,-43.46,-60.38,-67.3,2,0,-0.003601,0.00354,-48.87,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476655,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/fb5281ea18334db28ff12acc834e1e60.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/2b92759b70c54ca2b7aece8ad15de6dc.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-05 05:00:00,513858,1SPT,476655,t,REVI,Red-eyed Vireo,VIREO OLIVACEUS,Aves,140.98,299.91,1.93,1.55kHz,4.02kHz,2880512,2,Song,1,,f,1,Dominic Cormier,1388,,f,-47.99,-58.83,2,-0.000725,-0.012695,0.00943,-37.93,-48.61,-68.61,2,0,-0.010315,0.01001,-39.73,-45.98,-56.41,2,-0.001387,-0.017761,0.013611,-35.01,-55.95,-71.2,2,0,-0.004852,0.00473,-46.28,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476655,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/96931ea5dbb241249e8da66e596d716d.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/df5a52b85f8741aea20f24126071a474.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-05 05:00:00,513858,1SPT,476655,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,163.94,299.91,3.79,2.01kHz,3.81kHz,2880514,4,Song,1,,f,1,Dominic Cormier,1388,,f,-46.91,-57.73,2,-0.000726,-0.015198,0.012756,-36.36,-51.16,-69.88,2,0,-0.008362,0.008453,-41.46,-42.13,-56.04,2,-0.001393,-0.029144,0.026154,-30.71,-52.53,-71.25,2,0,-0.006134,0.006073,-44.25,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476655,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/d690e4b557b2433381ea8227cc1df65f.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/2ce1e73d1b21493382e7509a2bbb9834.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-05 05:00:00,513858,1SPT,476655,t,COYE,Common Yellowthroat,GEOTHLYPIS TRICHAS,Aves,237.58,299.91,1.63,2.21kHz,5.77kHz,2880520,1,Song,1,,f,1,Dominic Cormier,1388,,f,-51.8,-58.18,2,-0.000732,-0.009613,0.00827,-40.34,-53.12,-69.41,2,0,-0.006622,0.006714,-43.46,-52.95,-56.41,2,-0.001399,-0.006805,0.004059,-43.34,-60.23,-71.15,2,0,-0.003082,0.003265,-49.72,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476655,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/fa7a03083ae1456d9a2a9f9b42aff82b.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/7978af114f22449187ce4b483b20924f.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-05 05:00:00,513858,1SPT,476655,t,MOWA,Mourning Warbler,GEOTHLYPIS PHILADELPHIA,Aves,277.63,299.91,1.34,1.60kHz,5.72kHz,2880522,1,Song,1,,f,1,Dominic Cormier,1388,,f,-46.26,-57.32,2,-0.000733,-0.010956,0.009094,-39.21,-46.51,-62.58,2,0,-0.008698,0.008698,-41.21,-50.54,-55.61,2,-0.001365,-0.009399,0.007935,-40.54,-52.4,-65.63,2,0,-0.005493,0.005249,-45.2,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476655,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/87197be26ec14f40a40bdd52fbcac5f6.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/190e0a34a4974a0e9e13f78853145f31.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-05 05:00:00,513858,1SPT,476655,t,ALFL,Alder Flycatcher,EMPIDONAX ALNORUM,Aves,283.05,299.91,0.66,2.11kHz,5.25kHz,2880523,3,Song,1,,f,1,Dominic Cormier,1388,,f,-50.75,-54.8,2,-0.000762,-0.012024,0.009644,-38.4,-51.38,-56.87,2,0,-0.010071,0.010193,-39.83,-52.43,-55.63,2,-0.001437,-0.007599,0.005768,-42.39,-59.2,-61.95,2,0,-0.003754,0.003601,-48.51,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476655,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/02567413d7d941148c77e9016ec26ea3.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/e89ed92a117442e88a511fb1d05fc414.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-05 05:00:00,513858,1SPT,476655,t,ALFL,Alder Flycatcher,EMPIDONAX ALNORUM,Aves,285.85,299.91,0.60,1.65kHz,5.51kHz,2880524,4,Song,1,,f,1,Dominic Cormier,1388,,f,-42.28,-53.6,2,-0.000722,-0.028503,0.027008,-30.9,-42.39,-54.88,2,0,-0.027069,0.026855,-31.35,-37.47,-52.89,2,-0.001415,-0.045563,0.041779,-26.83,-37.56,-55.74,2,0,-0.043488,0.044037,-27.12,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476655,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/3cd8b232d769451493b5c6e524cb57f9.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/7ec00e33905b4949a043cd3eefefcd78.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-05 05:00:00,513858,1SPT,476655,t,CANG,Canada Goose,BRANTA CANADENSIS,Aves,292.96,299.91,0.45,0.10kHz,2.88kHz,2880526,1,Call,1,,f,1,Dominic Cormier,1388,,f,-43.48,-54.87,2,-0.000735,-0.032104,0.031219,-29.87,-54.77,-61.29,2,0.000374,-0.009155,0.009796,-40.18,-39.95,-52.88,2,-0.001391,-0.051788,0.050446,-25.72,-53.72,-60.16,2,0.000708,-0.007172,0.009888,-40.1,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476655,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/1f37b11698bf4515b1637d242b417be4.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/8611d27f-60b3-4f68-a5a3-aa97fb0950fc/a76d2f764fa14921a3fd56586effff22.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-06 04:00:00,513859,1SPT,476656,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,0.43,299.91,1.71,2.16kHz,4.69kHz,2939788,1,Song,1,,f,1,Dominic Cormier,1388,,f,-40.47,-48.12,2,0.000342,-0.061798,0.099792,-20.02,-41.43,-53.29,2,0,-0.029816,0.030487,-30.32,-39.64,-49.75,2,-0.000477,-0.059418,0.045441,-24.52,-40.11,-56.32,2,0,-0.034729,0.034363,-29.19,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476656,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/ce2b7abf-7060-4e80-82a4-3a0f400851b8/01eea8c431c84595bdae82f8defa6ce8.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/ce2b7abf-7060-4e80-82a4-3a0f400851b8/4743838f12d54fe1b46f1110f7840bb8.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-06 04:00:00,513859,1SPT,476656,t,ALFL,Alder Flycatcher,EMPIDONAX ALNORUM,Aves,0.80,299.91,0.61,1.49kHz,5.82kHz,2939781,1,Song,1,,f,1,Dominic Cormier,1388,,f,-40.47,-46.87,2,0.000358,-0.03772,0.034576,-28.47,-40.97,-48.84,2,0,-0.031952,0.030884,-29.91,-40.61,-47.19,2,-0.000478,-0.059418,0.045441,-24.52,-41.01,-49.35,2,0,-0.034698,0.034424,-29.19,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476656,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/ce2b7abf-7060-4e80-82a4-3a0f400851b8/9c830de21fea4f04929abbfcdb2706f1.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/ce2b7abf-7060-4e80-82a4-3a0f400851b8/e2e57f4cb4174ad8865b287ef758a3e8.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-06 04:00:00,513859,1SPT,476656,t,ALFL,Alder Flycatcher,EMPIDONAX ALNORUM,Aves,2.26,299.91,0.71,1.18kHz,6.80kHz,2939782,2,Song,1,,f,1,Dominic Cormier,1388,,f,-45.23,-47.64,2,-0.000224,-0.055908,0.054474,-25.05,-46.77,-49.28,2,0,-0.045074,0.046906,-26.58,-46.88,-48.79,2,-0.000912,-0.069397,0.074066,-22.61,-48.79,-51.14,2,0,-0.056885,0.056274,-24.9,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476656,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/ce2b7abf-7060-4e80-82a4-3a0f400851b8/b500b3c9f09e4963831d96742d5114a4.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/ce2b7abf-7060-4e80-82a4-3a0f400851b8/0692a54f60134c0e92b490e14faf756d.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-06 04:00:00,513859,1SPT,476656,t,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,2.30,299.91,5.18,2.01kHz,5.20kHz,2939786,2,Song,3,,f,1,Dominic Cormier,1388,,f,-40.04,-47.65,2,-0.000397,-0.105988,0.11322,-18.92,-40.68,-51.1,2,0,-0.05777,0.054108,-24.77,-38.88,-48.8,2,-0.001075,-0.096069,0.05658,-20.35,-39.3,-53.82,2,0,-0.03717,0.043182,-27.29,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476656,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/ce2b7abf-7060-4e80-82a4-3a0f400851b8/f9c89b8c138b48bd8dccaf43e37a9f27.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/ce2b7abf-7060-4e80-82a4-3a0f400851b8/db4e97d87f8f4cc697ad1350f26500f0.flac
CWS-PAC,Boreal Monitoring - 2022 CORE ,1311,114555-2-5,333678,2022-06-06 04:00:00,513859,1SPT,476656,t,AMRO,American Robin,TURDUS MIGRATORIUS,Aves,54.70,299.91,1.83,1.44kHz,3.45kHz,2939794,1,Song,1,,f,1,Dominic Cormier,1388,,f,-39.21,-43.7,2,-0.000705,-0.127563,0.120209,-17.89,-43.87,-51.28,2,0,-0.038605,0.046936,-26.57,-38.14,-44.89,2,-0.00137,-0.101532,0.112427,-18.98,-40.59,-52.5,2,0,-0.029297,0.030426,-30.34,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=476656,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/ce2b7abf-7060-4e80-82a4-3a0f400851b8/a60e8d4d392d4db5b605254789c9342c.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/ce2b7abf-7060-4e80-82a4-3a0f400851b8/ed7bc88c097a401392b80bc30bbc544f.flac
