organization,version,location,location_id,recording_date_time,recording_id,recording_length,scientific_name,species_common_name,startTime,confidence,is_species_allowed_in_project
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,PHYLLOSCOPUS VALENTINI,Bianchi's Warbler,249.0,0.37711623,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,PHYLLOSCOPUS WHISTLERI,Whistler's Warbler,18.0,0.2762739,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,PHYLLOSCOPUS WHISTLERI,Whistler's Warbler,222.0,0.21538438,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,PHYLLOSCOPUS WHISTLERI,Whistler's Warbler,282.0,0.20849057,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,PROCARDUELIS NIPALENSIS,Dark-breasted Rosefinch,240.0,0.26036036,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,PROCARDUELIS NIPALENSIS,Dark-breasted Rosefinch,288.0,0.20094034,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,SPINUS MAGELLANICUS,Hooded Siskin,90.0,0.21952544,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,SPOROPHILA CAERULESCENS,Double-collared Seedeater,186.0,0.24103445,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,SYLVIETTA BRACHYURA,Northern Crombec,222.0,0.23416492,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,CARDELLINA PUSILLA,Wilson's Warbler,285.0,0.21599764,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,CARDELLINA PUSILLA,Wilson's Warbler,294.0,0.35680103,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,PHOENICURUS PHOENICURUS,Common Redstart,291.0,0.31326213,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,PHOENICURUS PHOENICURUS,Common Redstart,243.0,0.29266408,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,PHOENICURUS PHOENICURUS,Common Redstart,234.0,0.22900473,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,PHOENICURUS PHOENICURUS,Common Redstart,117.0,0.21010941,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VIREO GILVUS,Warbling Vireo,207.0,0.20477156,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VIREO GILVUS,Warbling Vireo,180.0,0.25034413,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VIREO GILVUS,Warbling Vireo,144.0,0.21151474,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,SPINUS PINUS,Pine Siskin,177.0,0.21668825,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,SPINUS PINUS,Pine Siskin,105.0,0.22263706,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,CATHERPES MEXICANUS,Canyon Wren,210.0,0.22877814,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VOLATINIA JACARINA,Blue-black Grassquit,174.0,0.2725447,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VOLATINIA JACARINA,Blue-black Grassquit,51.0,0.37261418,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VIREO LEUCOPHRYS,Brown-capped Vireo,249.0,0.3085274,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VIREO LEUCOPHRYS,Brown-capped Vireo,222.0,0.27409565,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VIREO LEUCOPHRYS,Brown-capped Vireo,207.0,0.29353902,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VIREO LEUCOPHRYS,Brown-capped Vireo,180.0,0.23053855,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VIREO LEUCOPHRYS,Brown-capped Vireo,99.0,0.22244431,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VIREO LEUCOPHRYS,Brown-capped Vireo,33.0,0.20696521,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VIREO LEUCOPHRYS,Brown-capped Vireo,21.0,0.28470358,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,VIREO LEUCOPHRYS,Brown-capped Vireo,18.0,0.35712275,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,MYADESTES OCCIDENTALIS,Brown-backed Solitaire,192.0,0.20168932,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,MYADESTES OCCIDENTALIS,Brown-backed Solitaire,27.0,0.2896936,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,MELOSPIZA LINCOLNII,Lincoln's Sparrow,117.0,0.21998516,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,HAEMORHOUS PURPUREUS,Purple Finch,270.0,0.23560922,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,HAEMORHOUS PURPUREUS,Purple Finch,219.0,0.20467837,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,HAEMORHOUS PURPUREUS,Purple Finch,180.0,0.20273754,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,HAEMORHOUS PURPUREUS,Purple Finch,168.0,0.22067122,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,GEOTHLYPIS FORMOSA,Kentucky Warbler,258.0,0.24861033,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,GEOTHLYPIS FORMOSA,Kentucky Warbler,228.0,0.2331414,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,SETOPHAGA CITRINA,Hooded Warbler,282.0,0.24984816,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-02 05:47:00,2453931,300,SETOPHAGA CITRINA,Hooded Warbler,36.0,0.22699158,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,186.0,0.24515703,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,CYANOPTILA CYANOMELANA,Blue-and-white Flycatcher,195.0,0.22999269,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,CYANOPTILA CYANOMELANA,Blue-and-white Flycatcher,147.0,0.21144341,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,CYANOPTILA CYANOMELANA,Blue-and-white Flycatcher,123.0,0.25553828,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,CYANOPTILA CYANOMELANA,Blue-and-white Flycatcher,99.0,0.21760903,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,CYANOPTILA CYANOMELANA,Blue-and-white Flycatcher,27.0,0.30446333,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,CYANOPTILA CYANOMELANA,Blue-and-white Flycatcher,18.0,0.2214409,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,CINNYRIS JUGULARIS,Garden Sunbird,78.0,0.24008714,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,CINCLUS PALLASII,Brown Dipper,147.0,0.20169818,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,ATLAPETES SCHISTACEUS,Slaty Brushfinch,27.0,0.20030764,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,ATLAPETES LEUCOPIS,White-rimmed Brushfinch,27.0,0.2607886,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PANURUS BIARMICUS,Bearded Reedling,174.0,0.27182755,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,IXOREUS NAEVIUS,Varied Thrush,177.0,0.22007653,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PHYLLOMYIAS BURMEISTERI,Rough-legged Tyrannulet,276.0,0.2778027,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,FICEDULA NARCISSINA,Narcissus Flycatcher,0.0,0.3381359,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,TARSIGER CYANURUS,Red-flanked Bluetail,288.0,0.4063385,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,TARSIGER CYANURUS,Red-flanked Bluetail,258.0,0.23836866,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,TARSIGER CYANURUS,Red-flanked Bluetail,240.0,0.22745466,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,TARSIGER CYANURUS,Red-flanked Bluetail,168.0,0.35511878,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,TARSIGER CYANURUS,Red-flanked Bluetail,141.0,0.23351383,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,TARSIGER CYANURUS,Red-flanked Bluetail,51.0,0.34786624,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,TARSIGER CYANURUS,Red-flanked Bluetail,0.0,0.33836964,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,EMBERIZA SCHOENICLUS,Reed Bunting,285.0,0.25884488,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,EMBERIZA SCHOENICLUS,Reed Bunting,255.0,0.27220264,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,EMBERIZA SCHOENICLUS,Reed Bunting,246.0,0.23255442,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,EMBERIZA SCHOENICLUS,Reed Bunting,147.0,0.26396516,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,EMBERIZA SCHOENICLUS,Reed Bunting,99.0,0.27755702,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,EMBERIZA SCHOENICLUS,Reed Bunting,72.0,0.2586496,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,EMBERIZA SCHOENICLUS,Reed Bunting,18.0,0.36127582,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,MYIOBORUS PICTUS,Painted Redstart,171.0,0.3028237,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,MYIOBORUS PICTUS,Painted Redstart,51.0,0.20465341,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,MELEAGRIS OCELLATA,Ocellated Turkey,114.0,0.20884128,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,RAMPHOCAENUS MELANURUS,Long-billed Gnatwren,231.0,0.2068309,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PIPILO CHLORURUS,Green-tailed Towhee,285.0,0.2792261,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PIPILO CHLORURUS,Green-tailed Towhee,255.0,0.22833122,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PIPILO CHLORURUS,Green-tailed Towhee,246.0,0.23977043,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PIPILO CHLORURUS,Green-tailed Towhee,147.0,0.31382683,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PIPILO CHLORURUS,Green-tailed Towhee,99.0,0.32693744,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PIPILO CHLORURUS,Green-tailed Towhee,60.0,0.2697293,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PIPILO CHLORURUS,Green-tailed Towhee,18.0,0.27328014,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,BASILEUTERUS CULICIVORUS,Golden-crowned Warbler,252.0,0.22363138,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,BASILEUTERUS CULICIVORUS,Golden-crowned Warbler,216.0,0.31376487,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,SPINUS SPINUS,Eurasian Siskin,39.0,0.34939823,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO GILVUS,Warbling Vireo,288.0,0.3575892,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO GILVUS,Warbling Vireo,252.0,0.2786177,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO GILVUS,Warbling Vireo,216.0,0.34262353,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO GILVUS,Warbling Vireo,198.0,0.31944597,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO GILVUS,Warbling Vireo,168.0,0.6145476,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO GILVUS,Warbling Vireo,135.0,0.20214957,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO GILVUS,Warbling Vireo,93.0,0.31073454,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO GILVUS,Warbling Vireo,69.0,0.24196692,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO GILVUS,Warbling Vireo,48.0,0.27319017,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO GILVUS,Warbling Vireo,12.0,0.23499358,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO GILVUS,Warbling Vireo,0.0,0.36821333,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,EMPIDONAX OCCIDENTALIS,Cordilleran Flycatcher,261.0,0.208606,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,EMPIDONAX OCCIDENTALIS,Cordilleran Flycatcher,165.0,0.32379532,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,POECILE GAMBELI,Mountain Chickadee,294.0,0.21499263,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,291.0,0.22137809,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,252.0,0.20676084,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,237.0,0.2901458,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,225.0,0.30484155,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,216.0,0.2928169,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,201.0,0.22607274,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,198.0,0.4859245,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,168.0,0.22060743,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,TARSIGER RUFILATUS,Himalayan Bluetail,285.0,0.22858916,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,SYLVIETTA BRACHYURA,Northern Crombec,225.0,0.24943201,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,SETOPHAGA CITRINA,Hooded Warbler,126.0,0.25981322,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,SETOPHAGA CITRINA,Hooded Warbler,216.0,0.26246813,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,SETOPHAGA CITRINA,Hooded Warbler,219.0,0.22922705,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,SETOPHAGA CITRINA,Hooded Warbler,225.0,0.20095058,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,SETOPHAGA CITRINA,Hooded Warbler,291.0,0.21278842,t
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,48.0,0.24658817,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,51.0,0.21646948,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,63.0,0.22388229,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,75.0,0.2612742,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,111.0,0.26166648,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,117.0,0.22906984,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,VIREO LEUCOPHRYS,Brown-capped Vireo,126.0,0.42203447,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,SUBLEGATUS MODESTUS,Southern Scrub Flycatcher,276.0,0.20784257,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PROCARDUELIS NIPALENSIS,Dark-breasted Rosefinch,156.0,0.5086916,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PROCARDUELIS NIPALENSIS,Dark-breasted Rosefinch,120.0,0.32158434,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PROCARDUELIS NIPALENSIS,Dark-breasted Rosefinch,96.0,0.44546697,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PHYLLOSCOPUS VALENTINI,Bianchi's Warbler,258.0,0.20988107,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PHYLLOSCOPUS VALENTINI,Bianchi's Warbler,237.0,0.23244394,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PHYLLOSCOPUS VALENTINI,Bianchi's Warbler,225.0,0.267904,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PHYLLOSCOPUS VALENTINI,Bianchi's Warbler,219.0,0.21265852,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PHYLLOSCOPUS VALENTINI,Bianchi's Warbler,216.0,0.2419111,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PHYLLOSCOPUS VALENTINI,Bianchi's Warbler,198.0,0.32318842,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PHYLLOSCOPUS VALENTINI,Bianchi's Warbler,186.0,0.22382103,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PHYLLOSCOPUS VALENTINI,Bianchi's Warbler,168.0,0.27020884,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PHYLLOSCOPUS VALENTINI,Bianchi's Warbler,126.0,0.30045122,f
CWS-PAC,Birdnet-Lite,201-017,539360,2024-06-04 05:44:00,2453928,300,PHYLLOSCOPUS VALENTINI,Bianchi's Warbler,93.0,0.32944897,f
