organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-04 05:44:00,2453928,1SPT,2228828,t,FOSP,Fox Sparrow,PASSERELLA ILIACA,Aves,4.15,300.00,2.33,1.70kHz,9.01kHz,5021276,1,Song,1,,f,1,Dominic Cormier,1388,,f,19,86,,2625,96039,105316,55,75,91,,0,78400,80597,87,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228828,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2a776a91-a4ef-4fc6-95e3-bf2326d24e3d/05c31707767b4e929f2939851eb640ec.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2a776a91-a4ef-4fc6-95e3-bf2326d24e3d/07f5a0c3dfe241eeb1b80f1c3c35a81c.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-04 05:44:00,2453928,1SPT,2228828,t,VATH,Varied Thrush,IXOREUS NAEVIUS,Aves,8.58,300.00,1.86,2.58kHz,4.12kHz,5021249,1,Song,1,,f,1,Dominic Cormier,1388,,f,30,32,,2765,40161,41595,62,59,73,,0,7843,7874,8,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228828,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2a776a91-a4ef-4fc6-95e3-bf2326d24e3d/2550d32dcb0244adb666c467435a1c9f.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2a776a91-a4ef-4fc6-95e3-bf2326d24e3d/39ae4a34a0e0421a8fab0a8aadd2cdc9.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-04 05:44:00,2453928,1SPT,2228828,t,REDP,Redpoll,ACANTHIS FLAMMEA,Aves,24.25,300.00,0.79,2.06kHz,5.30kHz,5021278,1,Call,1,,f,1,Dominic Cormier,1388,,f,12,87,,2608,61340,88684,4,70,72,,0,28381,34058,36,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228828,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2a776a91-a4ef-4fc6-95e3-bf2326d24e3d/5d278a211d324fd78a6888aa7b743a55.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2a776a91-a4ef-4fc6-95e3-bf2326d24e3d/51d8800165bf42f3a4a4e7db26d2ccdb.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-04 05:44:00,2453928,1SPT,2228828,t,BLPW,Blackpoll Warbler,SETOPHAGA STRIATA,Aves,138.90,300.00,1.26,7.21kHz,9.01kHz,5021284,1,Song,1,,f,1,Dominic Cormier,1388,,f,85,60,,2714,38391,41626,61,64,84,,0,4089,3998,77,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228828,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2a776a91-a4ef-4fc6-95e3-bf2326d24e3d/164321ada1b6407eb56234adb42844b6.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2a776a91-a4ef-4fc6-95e3-bf2326d24e3d/4923c0c5bb5e4ed4bbf8d0e3d74f5aa1.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-04 05:44:00,2453928,1SPT,2228828,t,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,Aves,148.61,300.00,0.74,1.96kHz,7.06kHz,5021285,1,Call,1,,f,1,Dominic Cormier,1388,,f,3,35,,2816,30914,37933,42,43,11,,1,14191,14221,94,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228828,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2a776a91-a4ef-4fc6-95e3-bf2326d24e3d/7ffdd8a887e4449da3544d3771defb2b.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/2a776a91-a4ef-4fc6-95e3-bf2326d24e3d/8fec1ba9bcb0449280ba8253bcd9c044.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-08 06:40:00,2453922,1SPT,2228822,t,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,Aves,1.43,300.00,1.91,1.70kHz,6.90kHz,5021246,1,Song,1,,f,1,Dominic Cormier,1388,,f,70,72,,2825,34119,40833,78,70,54,,0,7660,8057,88,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228822,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/c0f478c64fe949349cfe50a8fc83782c.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/22b11abda0d047d7b6af0958e44b84c3.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-08 06:40:00,2453922,1SPT,2228822,t,WIWA,Wilson's Warbler,CARDELLINA PUSILLA,Aves,19.58,300.00,1.84,2.63kHz,7.36kHz,5021247,1,Song,1,,f,1,Dominic Cormier,1388,,f,7,2,,2563,34180,40771,79,30,57,,0,3815,3571,37,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228822,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/0b162f9cfa134bd199ddd31e55039885.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/3ebcc68cddfc4d8397fb53d8daef4af2.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-08 06:40:00,2453922,1SPT,2228822,t,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,Aves,24.18,300.00,1.46,2.37kHz,5.51kHz,5021259,1,Song,1,,f,1,Dominic Cormier,1388,,f,53,82,,2820,39337,41504,64,30,52,,0,6531,3387,70,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228822,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/01060abe3c41419bb0d046a2ff888747.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/517684b950c14d61ba9cd7a5dc6f712c.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-08 06:40:00,2453922,1SPT,2228822,t,BOCH,Boreal Chickadee,POECILE HUDSONICUS,Aves,52.26,300.00,0.61,2.88kHz,7.57kHz,5021263,1,Call,1,,f,1,Dominic Cormier,1388,,f,78,2,,2880,33386,36346,79,10,44,,0,2838,2899,75,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228822,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/374ac926206943adad6e78fa39e82afb.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/1933d79350ae4d219ac348dde8f704c2.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-08 06:40:00,2453922,1SPT,2228822,t,AMPI,American Pipit,ANTHUS RUBESCENS,Aves,67.58,300.00,0.70,3.91kHz,7.57kHz,5021264,1,Call,1,,f,1,Dominic Cormier,1388,,f,98,41,,2902,32532,40710,81,35,39,,0,3021,2106,40,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228822,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/c117381030a84129bf484e836cf0173d.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/5f47c791c7fd4730b5bd64a25c70cbfc.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-08 06:40:00,2453922,1SPT,2228822,t,RECR,Red Crossbill,LOXIA CURVIROSTRA,Aves,114.19,300.00,1.36,1.85kHz,5.51kHz,5021265,1,Call,1,,f,1,Dominic Cormier,1388,,f,50,74,,2812,34943,44220,9,54,30,,0,6683,6683,50,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228822,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/76c6466e83ef4c86bfb988856c078c9b.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/9b8567bb15534ed6833f65550fc917d6.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-08 06:40:00,2453922,1SPT,2228822,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,116.44,300.00,0.85,1.96kHz,5.97kHz,5021266,1,Call,1,,f,1,Dominic Cormier,1388,,f,92,76,,2851,29846,38025,40,65,62,,0,5615,6073,33,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228822,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/ddc62ea82d6941feb6a54b23bd2ab536.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/e07b6e00045543798bf66efb75e9c0f6.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-08 06:40:00,2453922,1SPT,2228822,t,PAWR,Pacific Wren,TROGLODYTES PACIFICUS,Aves,164.11,300.00,2.54,2.94kHz,6.90kHz,5021267,1,Song,1,,f,1,Dominic Cormier,1388,,f,64,76,,2665,36438,40955,75,22,83,,0,3174,3357,48,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228822,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/170e590bcfbd47ee897bfe02407b9608.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/7c86663377ba46eda7afe642cb37be95.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-08 06:40:00,2453922,1SPT,2228822,t,FOSP,Fox Sparrow,PASSERELLA ILIACA,Aves,264.45,300.00,2.79,1.70kHz,8.45kHz,5021273,1,Song,1,,f,1,Dominic Cormier,1388,,f,34,97,,2691,86487,83832,26,10,89,,0,68939,68787,23,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228822,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/9114c5b54db946c18d1049677b26ffab.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/aeabf3e1-634f-4af7-b15e-eb881eb9b1d8/0fdaacde5aae4947887d8d165ef52437.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-13 04:37:00,2453923,1SPT,2228823,t,HETH,Hermit Thrush,CATHARUS GUTTATUS,Aves,4.54,300.00,1.31,3.14kHz,7.16kHz,5021250,1,Song,1,,f,1,Dominic Cormier,1388,,f,7,18,,2373,57129,57007,86,47,28,,0,11505,11749,60,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228823,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/24e28193-faa9-4960-8aa9-ce43a97ed6ec/8a08a9d3bd244744b097350e9d305f23.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/24e28193-faa9-4960-8aa9-ce43a97ed6ec/69a8b4be6d9447f481814bfd5c1a2684.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-13 04:37:00,2453923,1SPT,2228823,t,YRWA,Yellow-rumped Warbler,SETOPHAGA CORONATA,Aves,6.00,300.00,2.46,2.11kHz,6.54kHz,5021251,1,Song,1,,f,1,Dominic Cormier,1388,,f,95,13,,2422,80627,77911,87,56,10,,0,57098,54138,87,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228823,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/24e28193-faa9-4960-8aa9-ce43a97ed6ec/d440c126dc1c4794bccc5fcb0d4c4d4b.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/24e28193-faa9-4960-8aa9-ce43a97ed6ec/4ddcdbebb5ab4d3ab671721a8c0587a2.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-13 04:37:00,2453923,1SPT,2228823,t,FOSP,Fox Sparrow,PASSERELLA ILIACA,Aves,9.64,300.00,2.63,1.34kHz,9.84kHz,5021280,1,Song,1,,f,1,Dominic Cormier,1388,,f,23,55,,2283,123749,131073,65,76,20,,0,107239,113892,87,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228823,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/24e28193-faa9-4960-8aa9-ce43a97ed6ec/ee0783c5a5154fddb79adc617ab46e1c.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/24e28193-faa9-4960-8aa9-ce43a97ed6ec/11cc58d81fb449d1a88de028998effc4.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-13 04:37:00,2453923,1SPT,2228823,t,WIWA,Wilson's Warbler,CARDELLINA PUSILLA,Aves,12.29,300.00,1.53,3.30kHz,8.03kHz,5021290,1,Song,1,,f,1,Dominic Cormier,1388,,f,79,6,,2343,56854,72113,84,91,80,,0,5280,5310,50,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228823,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/24e28193-faa9-4960-8aa9-ce43a97ed6ec/b412b7a68a9641c987ce791f661ed552.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/24e28193-faa9-4960-8aa9-ce43a97ed6ec/d19603ae1e2145559f7bcd2565576731.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-13 04:37:00,2453923,1SPT,2228823,t,PAWR,Pacific Wren,TROGLODYTES PACIFICUS,Aves,83.98,300.00,4.54,2.73kHz,7.57kHz,5021291,1,Song,1,,f,1,Dominic Cormier,1388,,f,45,50,,2353,57770,76294,35,8,45,,0,7568,8057,88,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228823,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/24e28193-faa9-4960-8aa9-ce43a97ed6ec/172acde9342e454b856b4e7442a164bf.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/24e28193-faa9-4960-8aa9-ce43a97ed6ec/ec8c720cbf9b4e19a36f342a14d5700c.flac
CWS-PAC,High Elevation Monitoring - 2024 Paddy Peak,3307,201-017,539360,2024-06-13 04:37:00,2453923,1SPT,2228823,t,UNPA,Unidentified Passerine,"",Aves,125.69,300.00,2.78,1.85kHz,6.03kHz,5021292,1,Song,1,,f,1,Dominic Cormier,1388,,f,99,44,,2362,58136,68695,26,19,29,,0,15656,9125,11,,,,,,,,,,,,,,,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2228823,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/24e28193-faa9-4960-8aa9-ce43a97ed6ec/d57d07aef7d2474984eca7b89bc7e0b4.jpg,https://wildtrax-aru-ca.s3-accelerate.amazonaws.com/24e28193-faa9-4960-8aa9-ce43a97ed6ec/17a2db465e0e4fd3ab9efd8974860782.flac
